submission_id,QUD,QUDTarget,age,choice1,choice2,choiceNameFirst,comments,education,experiment_duration,experiment_end_time,experiment_start_time,gender,languages,name1,name2,prolific_pid,prolific_session_id,prolific_study_id,response,responseTime,statement,statementFirst,treatment,trialNR
2086,I was surprised to see Agoriv in yesterday's sample.,first,31,Agoriv causes Flembers.,Flembers causes Agoriv.,Agoriv,informative,Higher degree,39468,1709909946955,1709909907487,male,English,Agoriv,Flembers,5f4a9715ad5ee6637c2a1f13,65eb278bb11dbc2195ba27cf,65eb1de69438b51c1c55a653,Agoriv causes Flembers.,23710,Flembers is associated with Agoriv.,second,observation,0
2013,I am surprised that you think Agoriv should be removed from the samples.,first,44,Rebosen causes Agoriv.,Agoriv causes Rebosen.,Rebosen,,Graduated College,87923,1709909795215,1709909707292,female,English,Agoriv,Rebosen,607ae85910d1021d074aa602,65eb26c2343a624ae4637ee3,65eb1de69438b51c1c55a653,Agoriv causes Rebosen.,57114,Rebosen is associated with Agoriv.,second,avoidance,0
2019,I was surprised to see Agoriv in yesterday's sample.,second,25,Agoriv causes Ceflar.,Ceflar causes Agoriv.,Agoriv,,Higher degree,64540,1709909806891,1709909742351,male,"English, Mandarin",Ceflar,Agoriv,62d1a6654ae9878390a97f5e,65eb26e5bac072c0f61fa2c0,65eb1de69438b51c1c55a653,Ceflar causes Agoriv.,23998,Agoriv is associated with Ceflar.,second,observation,0
2021,I was surprised to see Agoriv in yesterday's sample.,second,35,Agoriv causes Rebosen.,Rebosen causes Agoriv.,Agoriv,,Graduated High-school,41344,1709909813508,1709909772164,female,English,Rebosen,Agoriv,65ae7ac0e8920c4c9a27b63d,65eb26fe15777a67065e08c6,65eb1de69438b51c1c55a653,Agoriv causes Rebosen.,15394,Agoriv is associated with Rebosen.,second,observation,0
2023,I was surprised to see Themaglin in yesterday's sample.,first,70,Rebosen causes Themaglin.,Themaglin causes Rebosen.,Rebosen,None,Graduated College,109730,1709909815267,1709909705537,male,English,Themaglin,Rebosen,59e39cc9c0d35a0001294f20,65eb26c0e1893c264829b3f4,65eb1de69438b51c1c55a653,Themaglin causes Rebosen.,71991,Themaglin is associated with Rebosen.,first,observation,0
2025,I am surprised that you think Flembers should be removed from the samples.,first,38,Flembers causes Agoriv.,Agoriv causes Flembers.,Flembers,No,Graduated College,69087,1709909819689,1709909750602,female,,Flembers,Agoriv,63d2a265f30f192a148f83cc,65eb26eef4f6f323d482a5c5,65eb1de69438b51c1c55a653,Agoriv causes Flembers.,45056,Flembers is associated with Agoriv.,first,avoidance,0
2031,I was surprised to see Agoriv in yesterday's sample.,first,38,Themaglin causes Agoriv.,Agoriv causes Themaglin.,Themaglin,,Graduated College,174324,1709909835073,1709909660749,female,English,Agoriv,Themaglin,616f3289f0e02a7abad9427c,65eb262fafdfb6a8c07d6aeb,65eb1de69438b51c1c55a653,Themaglin causes Agoriv.,68558,Agoriv is associated with Themaglin.,first,observation,0
2039,I am surprised that you think Themaglin should be removed from the samples.,second,22,Ceflar causes Themaglin.,Themaglin causes Ceflar.,Ceflar,,Higher degree,88519,1709909847709,1709909759190,female,English,Ceflar,Themaglin,615098b66a8e2beeae97f6a9,65eb26f810fcf22edbda950c,65eb1de69438b51c1c55a653,Ceflar causes Themaglin.,23725,Ceflar is associated with Themaglin.,first,avoidance,0
2047,I am surprised that you think Themaglin should be removed from the samples.,second,54,Rebosen causes Themaglin.,Themaglin causes Rebosen.,Rebosen,,Graduated College,49902,1709909864935,1709909815033,male,English,Rebosen,Themaglin,6560d43fc84f57af66b900f8,65eb27312500543d5e7f5ce4,65eb1de69438b51c1c55a653,Themaglin causes Rebosen.,33212,Rebosen is associated with Themaglin.,first,avoidance,0
2022,I am surprised that you think Ceflar should be removed from the samples.,first,31,Agoriv causes Ceflar.,Ceflar causes Agoriv.,Agoriv,,Graduated High-school,32530,1709909814386,1709909781856,female,English,Ceflar,Agoriv,5b0d39f4641b1200010ef716,65eb2711c8f8058f673b38ae,65eb1de69438b51c1c55a653,Agoriv causes Ceflar.,17706,Ceflar is associated with Agoriv.,first,avoidance,0
2028,I was surprised to see Denoden in yesterday's sample.,second,52,Denoden causes Ceflar.,Ceflar causes Denoden.,Denoden,,Graduated High-school,59482,1709909830211,1709909770729,female,English,Ceflar,Denoden,5e0a26284acfb92ba3532ff4,65eb2702fd5bb7a935f32c15,65eb1de69438b51c1c55a653,Ceflar causes Denoden.,36219,Ceflar is associated with Denoden.,first,observation,0
2030,I am surprised that you think Rebosen should be removed from the samples.,second,37,Rebosen causes Agoriv.,Agoriv causes Rebosen.,Rebosen,,Graduated High-school,39143,1709909834134,1709909794991,female,English,Agoriv,Rebosen,59cff09da5bbdd0001bf4777,65eb271a31bc0de6bc6541fa,65eb1de69438b51c1c55a653,Rebosen causes Agoriv.,23384,Rebosen is associated with Agoriv.,second,avoidance,0
2034,I am surprised that you think Denoden should be removed from the samples.,second,40,Agoriv causes Denoden.,Denoden causes Agoriv.,Agoriv,,Graduated College,64219,1709909841450,1709909777231,male,English,Agoriv,Denoden,5b662d96b178a90001d16ea6,65eb2709ad8823bedeb03859,65eb1de69438b51c1c55a653,Denoden causes Agoriv.,42884,Agoriv is associated with Denoden.,first,avoidance,0
2048,I am surprised that you think Agoriv should be removed from the samples.,second,44,Ceflar causes Agoriv.,Agoriv causes Ceflar.,Ceflar,,Graduated College,100518,1709909865030,1709909764512,female,English,Ceflar,Agoriv,6595baa6237dade9306a58c9,65eb26f486187bd19631a4f7,65eb1de69438b51c1c55a653,Agoriv causes Ceflar.,45608,Ceflar is associated with Agoriv.,first,avoidance,0
2066,I am surprised that you think Rebosen should be removed from the samples.,first,31,Ceflar causes Rebosen.,Rebosen causes Ceflar.,Ceflar,,Graduated College,50169,1709909903810,1709909853641,male,English,Rebosen,Ceflar,62cc3a6cddb99927e3c62fb9,65eb27491f55edd3d7eb46db,65eb1de69438b51c1c55a653,Rebosen causes Ceflar.,32103,Ceflar is associated with Rebosen.,second,avoidance,0
2068,I was surprised to see Rebosen in yesterday's sample.,first,57,Agoriv causes Rebosen.,Rebosen causes Agoriv.,Agoriv,,Graduated College,42059,1709909905917,1709909863858,male,English,Rebosen,Agoriv,5e07aa9cb638531138f72587,65eb276314a4b1409ac97c03,65eb1de69438b51c1c55a653,Rebosen causes Agoriv.,16956,Agoriv is associated with Rebosen.,second,observation,0
2073,I am surprised that you think Agoriv should be removed from the samples.,second,24,Agoriv causes Themaglin.,Themaglin causes Agoriv.,Agoriv,,Graduated College,59953,1709909914334,1709909854381,female,english,Themaglin,Agoriv,5eac3dc896a6242689110c31,65eb273055264c2c144a1174,65eb1de69438b51c1c55a653,Agoriv causes Themaglin.,28632,Agoriv is associated with Themaglin.,second,avoidance,0
2037,I am surprised that you think Ceflar should be removed from the samples.,second,67,Ceflar causes Themaglin.,Themaglin causes Ceflar.,Ceflar,,Graduated High-school,112737,1709909845326,1709909732589,female,english,Themaglin,Ceflar,63e1433fa89fc8a3704dd50d,65eb26d732c887872a07d480,65eb1de69438b51c1c55a653,Themaglin causes Ceflar.,69511,Ceflar is associated with Themaglin.,second,avoidance,0
2041,I was surprised to see Themaglin in yesterday's sample.,first,27,Flembers causes Themaglin.,Themaglin causes Flembers.,Flembers,,Graduated College,32251,1709909855109,1709909822858,female,English,Themaglin,Flembers,6130c8020154d654a21563c7,65eb27376bc57316021fa325,65eb1de69438b51c1c55a653,Flembers causes Themaglin.,16823,Themaglin is associated with Flembers.,first,observation,0
2043,I am surprised that you think Ceflar should be removed from the samples.,first,70,Ceflar causes Denoden.,Denoden causes Ceflar.,Ceflar,,Graduated High-school,85851,1709909857674,1709909771823,female,"Maltese, English",Ceflar,Denoden,5f1b05a8703c380d1393bb27,65eb27082101655db282a586,65eb1de69438b51c1c55a653,Ceflar causes Denoden.,41389,Ceflar is associated with Denoden.,first,avoidance,0
2071,I was surprised to see Denoden in yesterday's sample.,first,32,Ceflar causes Denoden.,Denoden causes Ceflar.,Ceflar,,Higher degree,53994,1709909913866,1709909859872,female,English,Denoden,Ceflar,5ff96b0f4c41e2257cad88a9,65eb275bd601bbd3d2f83396,65eb1de69438b51c1c55a653,Denoden causes Ceflar.,34813,Denoden is associated with Ceflar.,first,observation,0
2096,I was surprised to see Themaglin in yesterday's sample.,second,31,Themaglin causes Ceflar.,Ceflar causes Themaglin.,Themaglin,,Graduated High-school,105533,1709909964302,1709909858769,male,English,Ceflar,Themaglin,5c23615d70d93a0001202ea2,65eb2744d11b2ac54bfdf0b5,65eb1de69438b51c1c55a653,Themaglin causes Ceflar.,34827,Ceflar is associated with Themaglin.,first,observation,0
2051,I was surprised to see Ceflar in yesterday's sample.,second,27,Ceflar causes Flembers.,Flembers causes Ceflar.,Ceflar,,Did not graduate High-school,35147,1709909869049,1709909833902,male,English,Flembers,Ceflar,5ba1387c2000c10001b71649,65eb2748a76291bbbd41e3ef,65eb1de69438b51c1c55a653,Flembers causes Ceflar.,21199,Ceflar is associated with Flembers.,second,observation,0
2052,I am surprised that you think Rebosen should be removed from the samples.,second,27,Agoriv causes Rebosen.,Rebosen causes Agoriv.,Agoriv,,Graduated College,52250,1709909870952,1709909818702,male,English,Agoriv,Rebosen,602bb8c36c0b933258d0818b,65eb273586187bd19631a513,65eb1de69438b51c1c55a653,Agoriv causes Rebosen.,38895,Rebosen is associated with Agoriv.,second,avoidance,0
2058,I was surprised to see Flembers in yesterday's sample.,second,27,Flembers causes Agoriv.,Agoriv causes Flembers.,Flembers,,Graduated College,79080,1709909888444,1709909809364,female,English,Agoriv,Flembers,5c4dfcb6889752000156bfb3,65eb272b11a25e4a979511f6,65eb1de69438b51c1c55a653,Flembers causes Agoriv.,40490,Agoriv is associated with Flembers.,first,observation,0
2064,I am surprised that you think Ceflar should be removed from the samples.,second,24,Ceflar causes Agoriv.,Agoriv causes Ceflar.,Ceflar,,Graduated High-school,40316,1709909901205,1709909860889,male,English,Agoriv,Ceflar,63d15a2dccce0705127190e3,65eb275e31bc0de6bc65420e,65eb1de69438b51c1c55a653,Agoriv causes Ceflar.,18471,Ceflar is associated with Agoriv.,second,avoidance,0
2067,I am surprised that you think Rebosen should be removed from the samples.,second,49,Rebosen causes Agoriv.,Agoriv causes Rebosen.,Rebosen,,Graduated College,78033,1709909903361,1709909825328,female,English,Agoriv,Rebosen,586fbaa37e187d0001cb36d5,65eb272f81543353d8dc3d07,65eb1de69438b51c1c55a653,Rebosen causes Agoriv.,41092,Agoriv is associated with Rebosen.,first,avoidance,0
2076,I was surprised to see Themaglin in yesterday's sample.,second,57,Themaglin causes Flembers.,Flembers causes Themaglin.,Themaglin,,Graduated College,77874,1709909916742,1709909838868,male,English ,Flembers,Themaglin,5ef25917d6109b0ac0348bef,65eb274493bf0f0f1f278ee1,65eb1de69438b51c1c55a653,Flembers causes Themaglin.,44032,Flembers is associated with Themaglin.,first,observation,0
2085,I was surprised to see Denoden in yesterday's sample.,first,61,Flembers causes Denoden.,Denoden causes Flembers.,Flembers,,,57837,1709909945373,1709909887536,female,English,Denoden,Flembers,64835a147dd0f17e8b18b196,65eb2777e889466648fd7ee0,65eb1de69438b51c1c55a653,Flembers causes Denoden.,29540,Flembers is associated with Denoden.,second,observation,0
2088,I am surprised that you think Flembers should be removed from the samples.,second,32,Ceflar causes Flembers.,Flembers causes Ceflar.,Ceflar,,Higher degree,18586,1709909955016,1709909936430,female,English ,Ceflar,Flembers,5ff96b0f4c41e2257cad88a9,65eb275bd601bbd3d2f83396,65eb1de69438b51c1c55a653,Flembers causes Ceflar.,1848,Flembers is associated with Ceflar.,second,avoidance,0
2054,I am surprised that you think Themaglin should be removed from the samples.,first,50,Themaglin causes Ceflar.,Ceflar causes Themaglin.,Themaglin,,Graduated High-school,47443,1709909878033,1709909830590,male,English,Themaglin,Ceflar,5ea045b29cb1f005b19a4b32,65eb273d14a4b1409ac97bf3,65eb1de69438b51c1c55a653,Ceflar causes Themaglin.,26357,Themaglin is associated with Ceflar.,first,avoidance,0
2060,I was surprised to see Rebosen in yesterday's sample.,second,46,Rebosen causes Flembers.,Flembers causes Rebosen.,Rebosen,,Higher degree,75126,1709909891146,1709909816020,female,English,Flembers,Rebosen,6595d60ddbc6d36b1ef543d3,65eb2727f4f6f323d482a5d5,65eb1de69438b51c1c55a653,Flembers causes Rebosen.,55186,Rebosen is associated with Flembers.,second,observation,0
2063,I am surprised that you think Ceflar should be removed from the samples.,second,23,Ceflar causes Themaglin.,Themaglin causes Ceflar.,Ceflar,,Graduated High-school,64201,1709909895161,1709909830960,male,English,Themaglin,Ceflar,63ecfe7a1e5faf247a255ac2,65eb2741e7c944fc8c16a753,65eb1de69438b51c1c55a653,Ceflar causes Themaglin.,38559,Themaglin is associated with Ceflar.,first,avoidance,0
2065,I am surprised that you think Agoriv should be removed from the samples.,first,23,Flembers causes Agoriv.,Agoriv causes Flembers.,Flembers,,Higher degree,42439,1709909901994,1709909859555,female,English,Agoriv,Flembers,637e91cc3a4f4594059179af,65eb275ab2e0c8d5ca6179d6,65eb1de69438b51c1c55a653,Agoriv causes Flembers.,15385,Flembers is associated with Agoriv.,second,avoidance,0
2070,I was surprised to see Agoriv in yesterday's sample.,first,34,Flembers causes Agoriv.,Agoriv causes Flembers.,Flembers,,Higher degree,50532,1709909918474,1709909867942,female,English,Agoriv,Flembers,5b1c07da88ee7400012b0c2f,65eb275c1f55edd3d7eb46f1,65eb1de69438b51c1c55a653,Flembers causes Agoriv.,32479,Flembers is associated with Agoriv.,second,observation,0
2082,I was surprised to see Agoriv in yesterday's sample.,first,52,Denoden causes Agoriv.,Agoriv causes Denoden.,Denoden,,Graduated College,73637,1709909938463,1709909864826,male,English,Agoriv,Denoden,64428384c2928e0157125891,65eb275d141a28f12029b44e,65eb1de69438b51c1c55a653,Agoriv causes Denoden.,37333,Agoriv is associated with Denoden.,first,observation,0
2094,I am surprised that you think Ceflar should be removed from the samples.,first,60,Denoden causes Ceflar.,Ceflar causes Denoden.,Denoden,,Higher degree,83784,1709909962761,1709909878977,female,English,Ceflar,Denoden,6307a8dc7ac0c8026ec12eb9,65eb27670d690c4dc9e67c58,65eb1de69438b51c1c55a653,Ceflar causes Denoden.,49367,Ceflar is associated with Denoden.,first,avoidance,0
2095,I am surprised that you think Themaglin should be removed from the samples.,first,56,Themaglin causes Flembers.,Flembers causes Themaglin.,Themaglin,,Graduated High-school,75815,1709909966559,1709909890744,female,English ,Themaglin,Flembers,5ec7d7d167b0da25d155e470,65eb275b813edb2b01fe0ffc,65eb1de69438b51c1c55a653,Themaglin causes Flembers.,45586,Themaglin is associated with Flembers.,first,avoidance,0
2069,I am surprised that you think Themaglin should be removed from the samples.,first,19,Agoriv causes Themaglin.,Themaglin causes Agoriv.,Agoriv,,Higher degree,51605,1709909904126,1709909852521,female,English,Themaglin,Agoriv,5c39155a58fb5300012c5e94,65eb273861ce9003d455b60f,65eb1de69438b51c1c55a653,Themaglin causes Agoriv.,22836,Agoriv is associated with Themaglin.,second,avoidance,0
2075,I was surprised to see Ceflar in yesterday's sample.,second,73,Themaglin causes Ceflar.,Ceflar causes Themaglin.,Themaglin,None,Graduated High-school,106853,1709909915916,1709909809063,male,English,Themaglin,Ceflar,5ea07c4aee594a044a857d77,65eb272505812e2727637e48,65eb1de69438b51c1c55a653,Ceflar causes Themaglin.,62253,Ceflar is associated with Themaglin.,second,observation,0
2074,I was surprised to see Themaglin in yesterday's sample.,second,25,Flembers causes Themaglin.,Themaglin causes Flembers.,Flembers,,Higher degree,33560,1709909915327,1709909881767,female,English,Flembers,Themaglin,5d4c4c7e8cbe900016c1f7a3,65eb2775a0d61fa7e9e67c7a,65eb1de69438b51c1c55a653,Flembers causes Themaglin.,18800,Themaglin is associated with Flembers.,second,observation,0
2078,I am surprised that you think Ceflar should be removed from the samples.,first,53,Ceflar causes Denoden.,Denoden causes Ceflar.,Ceflar,,Graduated High-school,80528,1709909919529,1709909839001,female,English,Ceflar,Denoden,5ce2cde71d1060001a811155,65eb2742ae5c91a2656de3a3,65eb1de69438b51c1c55a653,Denoden causes Ceflar.,50702,Denoden is associated with Ceflar.,second,avoidance,0
2083,I am surprised that you think Flembers should be removed from the samples.,second,23,Flembers causes Ceflar.,Ceflar causes Flembers.,Flembers,,Graduated High-school,86882,1709909940079,1709909853197,male,English ,Ceflar,Flembers,64135af99ec9867589c4be71,65eb2756efee24e44d8568e0,65eb1de69438b51c1c55a653,Ceflar causes Flembers.,46842,Ceflar is associated with Flembers.,first,avoidance,0
2077,I am surprised that you think Agoriv should be removed from the samples.,second,61,Agoriv causes Rebosen.,Rebosen causes Agoriv.,Agoriv,,Graduated High-school,79207,1709909917604,1709909838397,female,English ,Rebosen,Agoriv,6229dc46db19c545656a6d4c,65eb2747454c42b2005a11ef,65eb1de69438b51c1c55a653,Agoriv causes Rebosen.,41353,Agoriv is associated with Rebosen.,second,avoidance,0
2099,I am surprised that you think Denoden should be removed from the samples.,second,65,Themaglin causes Denoden.,Denoden causes Themaglin.,Themaglin,,Graduated College,60792,1709909972947,1709909912155,female,English,Themaglin,Denoden,56c5c6489b720300057af888,65eb2790ffd9291dbe42bdd0,65eb1de69438b51c1c55a653,Denoden causes Themaglin.,30571,Denoden is associated with Themaglin.,second,avoidance,0
2090,I am surprised that you think Denoden should be removed from the samples.,second,59,Rebosen causes Denoden.,Denoden causes Rebosen.,Rebosen,,Graduated College,65521,1709909956437,1709909890916,female,English,Rebosen,Denoden,592a836f6109cd00010bc414,65eb2778ef6874dcb088c731,65eb1de69438b51c1c55a653,Rebosen causes Denoden.,39614,Rebosen is associated with Denoden.,first,avoidance,0
2091,I am surprised that you think Denoden should be removed from the samples.,second,65,Ceflar causes Denoden.,Denoden causes Ceflar.,Ceflar,,Graduated High-school,79712,1709909959262,1709909879550,male,English,Ceflar,Denoden,5badf72e733441000102a34d,65eb27705d94c58826fdf052,65eb1de69438b51c1c55a653,Ceflar causes Denoden.,41663,Ceflar is associated with Denoden.,first,avoidance,0
2093,I was surprised to see Ceflar in yesterday's sample.,second,50,Rebosen causes Ceflar.,Ceflar causes Rebosen.,Rebosen,I have a two year Associate's degree ,Graduated College,57313,1709909961774,1709909904461,female,English,Rebosen,Ceflar,5ea196f089935b04d2ee69d9,65eb278767998c58e15db57d,65eb1de69438b51c1c55a653,Rebosen causes Ceflar.,19183,Ceflar is associated with Rebosen.,second,observation,0
2097,I was surprised to see Themaglin in yesterday's sample.,first,32,Themaglin causes Ceflar.,Ceflar causes Themaglin.,Themaglin,,Graduated High-school,33132,1709909968539,1709909935407,male,english,Themaglin,Ceflar,5cc4969c3b1b1c0018f9da36,65eb279e699631acfceb4643,65eb1de69438b51c1c55a653,Ceflar causes Themaglin.,16200,Ceflar is associated with Themaglin.,second,observation,0
2098,I was surprised to see Rebosen in yesterday's sample.,first,25,Denoden causes Rebosen.,Rebosen causes Denoden.,Denoden,,Graduated College,62426,1709909969636,1709909907210,female,English ,Rebosen,Denoden,5c6db23505ecb500017df1ba,65eb278d1e6ce68ecc07d40b,65eb1de69438b51c1c55a653,Denoden causes Rebosen.,38634,Denoden is associated with Rebosen.,second,observation,0
2092,I am surprised that you think Themaglin should be removed from the samples.,second,49,Rebosen causes Themaglin.,Themaglin causes Rebosen.,Rebosen,,Graduated College,88717,1709909960262,1709909871545,female,English,Rebosen,Themaglin,5d3f032142a4bc00015c432d,65eb2765a7ccec4364ab66a9,65eb1de69438b51c1c55a653,Themaglin causes Rebosen.,41555,Rebosen is associated with Themaglin.,first,avoidance,0
2100,I am surprised that you think Agoriv should be removed from the samples.,second,77,Agoriv causes Rebosen.,Rebosen causes Agoriv.,Agoriv,,Did not graduate High-school,64945,1709909958570,1709909893625,female,english,Rebosen,Agoriv,5dee48a67309b94df13ddbce,65eb278cf4962643ddb7dc21,65eb1de69438b51c1c55a653,Agoriv causes Rebosen.,37340,Rebosen is associated with Agoriv.,first,avoidance,0
2101,I was surprised to see Rebosen in yesterday's sample.,second,40,Denoden causes Rebosen.,Rebosen causes Denoden.,Denoden,,Higher degree,61698,1709909974728,1709909913030,female,English,Denoden,Rebosen,5b64bf87553b490001170f42,65eb2627b67e8aad2ad647fd,65eb1de69438b51c1c55a653,Rebosen causes Denoden.,40260,Rebosen is associated with Denoden.,second,observation,0
2102,I am surprised that you think Rebosen should be removed from the samples.,first,58,Denoden causes Rebosen.,Rebosen causes Denoden.,Denoden,,Graduated High-school,63410,1709909979494,1709909916084,male,English,Rebosen,Denoden,5f04d99fac08ac7b22af01be,65eb27961e6ce68ecc07d40f,65eb1de69438b51c1c55a653,Denoden causes Rebosen.,35664,Denoden is associated with Rebosen.,second,avoidance,0
2103,I am surprised that you think Agoriv should be removed from the samples.,first,50,Agoriv causes Themaglin.,Themaglin causes Agoriv.,Agoriv,none,Higher degree,36789,1709909985308,1709909948519,female,English,Agoriv,Themaglin,5c63d689263b1b0001c66968,65eb27b6cc538057fc7928f0,65eb1de69438b51c1c55a653,Agoriv causes Themaglin.,19096,Agoriv is associated with Themaglin.,first,avoidance,0
2104,I am surprised that you think Denoden should be removed from the samples.,second,31,Agoriv causes Denoden.,Denoden causes Agoriv.,Agoriv,,Graduated College,141305,1709909986256,1709909844951,female,English,Agoriv,Denoden,5e5e9f949ec7440200735db7,65eb2747b11dbc2195ba27be,65eb1de69438b51c1c55a653,Denoden causes Agoriv.,23032,Agoriv is associated with Denoden.,first,avoidance,0
2105,I was surprised to see Denoden in yesterday's sample.,second,36,Themaglin causes Denoden.,Denoden causes Themaglin.,Themaglin,None,Graduated College,103709,1709909987217,1709909883508,male,1,Themaglin,Denoden,5ecdc84717133114f6fc26aa,65eb2775f5329f4151617a48,65eb1de69438b51c1c55a653,Denoden causes Themaglin.,74362,Denoden is associated with Themaglin.,second,observation,0
2106,I am surprised that you think Agoriv should be removed from the samples.,second,56,Agoriv causes Ceflar.,Ceflar causes Agoriv.,Agoriv,They are linked but I don't know how and which needs to be present first.,Graduated College,136089,1709909987778,1709909851689,female,english,Ceflar,Agoriv,5c4783f5c41b2a000183a24d,65eb27535a255115383d988a,65eb1de69438b51c1c55a653,Agoriv causes Ceflar.,39564,Agoriv is associated with Ceflar.,second,avoidance,0
2108,I am surprised that you think Flembers should be removed from the samples.,first,22,Agoriv causes Flembers.,Flembers causes Agoriv.,Agoriv,,Higher degree,41520,1709909991645,1709909950125,female,English ,Flembers,Agoriv,6346884b98f7b764ae2d2b0a,65eb27b7efee24e44d8568fb,65eb1de69438b51c1c55a653,Flembers causes Agoriv.,21009,Flembers is associated with Agoriv.,first,avoidance,0
2110,I was surprised to see Themaglin in yesterday's sample.,second,48,Flembers causes Themaglin.,Themaglin causes Flembers.,Flembers,,Higher degree,46284,1709909998522,1709909952238,male,eng,Flembers,Themaglin,5ca9bc7978958e0016c5008b,65eb27b5ac3068c6b4951270,65eb1de69438b51c1c55a653,Flembers causes Themaglin.,28264,Flembers is associated with Themaglin.,first,observation,0
2116,I am surprised that you think Agoriv should be removed from the samples.,first,43,Agoriv causes Denoden.,Denoden causes Agoriv.,Agoriv,,Higher degree,67372,1709910005441,1709909938069,female,English,Agoriv,Denoden,5d440b524d4b4a001679bdf5,65eb2795ad8823bedeb03894,65eb1de69438b51c1c55a653,Denoden causes Agoriv.,44930,Agoriv is associated with Denoden.,first,avoidance,0
2126,I was surprised to see Themaglin in yesterday's sample.,second,47,Themaglin causes Denoden.,Denoden causes Themaglin.,Themaglin,statement 1 is more likely,Graduated College,62520,1709910031139,1709909968619,female,English,Denoden,Themaglin,60a1661f01bb9b18088d7b0a,65eb27cb8dda54013d61e2ba,65eb1de69438b51c1c55a653,Denoden causes Themaglin.,16936,Denoden is associated with Themaglin.,first,observation,0
2139,I was surprised to see Flembers in yesterday's sample.,second,54,Flembers causes Rebosen.,Rebosen causes Flembers.,Flembers,Check spelling,Graduated College,97248,1709910047962,1709909950714,male,English ,Rebosen,Flembers,5f9558cbb4a1a902fb6902e5,65eb27b4085b8bfaa3654297,65eb1de69438b51c1c55a653,Rebosen causes Flembers.,67119,Flembers is associated with Rebosen.,second,observation,0
2141,I was surprised to see Agoriv in yesterday's sample.,second,38,Agoriv causes Themaglin.,Themaglin causes Agoriv.,Agoriv,,Higher degree,51476,1709910051597,1709910000121,male,English,Themaglin,Agoriv,6118c4ac97553df24b86ad9d,65eb27ea32c887872a07d4df,65eb1de69438b51c1c55a653,Agoriv causes Themaglin.,33779,Themaglin is associated with Agoriv.,first,observation,0
2145,I am surprised that you think Ceflar should be removed from the samples.,first,59,Ceflar causes Denoden.,Denoden causes Ceflar.,Ceflar,,Graduated High-school,57720,1709910071964,1709910014244,female,English,Ceflar,Denoden,63ab3ee06432054a083dca61,65eb27f1babf00edfeb03854,65eb1de69438b51c1c55a653,Ceflar causes Denoden.,31768,Ceflar is associated with Denoden.,first,avoidance,0
2148,I was surprised to see Agoriv in yesterday's sample.,first,55,Agoriv causes Denoden.,Denoden causes Agoriv.,Agoriv,,Graduated College,234934,1709910077562,1709909842628,female,English,Agoriv,Denoden,5ea2cf6f2888de038404188d,65eb2740d90996c9973d98f6,65eb1de69438b51c1c55a653,Agoriv causes Denoden.,191609,Denoden is associated with Agoriv.,second,observation,0
2109,I was surprised to see Denoden in yesterday's sample.,second,52,Rebosen causes Denoden.,Denoden causes Rebosen.,Rebosen,,Graduated College,94241,1709909993619,1709909899378,male,English,Rebosen,Denoden,61518deddeaeef3d2d107c38,65eb2776d3f8dd04c5f32d00,65eb1de69438b51c1c55a653,Rebosen causes Denoden.,62195,Denoden is associated with Rebosen.,second,observation,0
2111,I am surprised that you think Flembers should be removed from the samples.,first,41,Flembers causes Ceflar.,Ceflar causes Flembers.,Flembers,,Higher degree,32956,1709909992847,1709909959891,male,English,Flembers,Ceflar,58fc6017ee99a700012ce5d8,65eb27c161ce9003d455b63e,65eb1de69438b51c1c55a653,Flembers causes Ceflar.,19823,Ceflar is associated with Flembers.,second,avoidance,0
2121,I was surprised to see Denoden in yesterday's sample.,first,44,Denoden causes Flembers.,Flembers causes Denoden.,Denoden,,Graduated College,57871,1709910023393,1709909965522,female,English,Denoden,Flembers,5c1fdc85e622c10001ece52a,65eb27c8f22437f84ecd87d3,65eb1de69438b51c1c55a653,Flembers causes Denoden.,33079,Denoden is associated with Flembers.,first,observation,0
2143,I was surprised to see Ceflar in yesterday's sample.,first,67,Ceflar causes Rebosen.,Rebosen causes Ceflar.,Ceflar,,Graduated College,83814,1709910056012,1709909972198,male,english,Ceflar,Rebosen,63dbc7b8ddb0c6ec6e6f2bfc,65eb27ce96d3701edc35ac7b,65eb1de69438b51c1c55a653,Ceflar causes Rebosen.,40490,Ceflar is associated with Rebosen.,first,observation,0
2144,I was surprised to see Flembers in yesterday's sample.,second,47,Flembers causes Ceflar.,Ceflar causes Flembers.,Flembers,,Graduated High-school,66897,1709910059750,1709909992853,female,English,Ceflar,Flembers,5e9d7f715597de04e33079d5,65eb27dec6ce80fa96ba287d,65eb1de69438b51c1c55a653,Flembers causes Ceflar.,36927,Ceflar is associated with Flembers.,first,observation,0
2112,I am surprised that you think Flembers should be removed from the samples.,first,25,Rebosen causes Flembers.,Flembers causes Rebosen.,Rebosen,,Higher degree,20345,1709909995032,1709909974687,female,english,Flembers,Rebosen,63d15aaba87f414cf7eddcc5,65eb27d07132c44e17689d73,65eb1de69438b51c1c55a653,Rebosen causes Flembers.,10587,Flembers is associated with Rebosen.,first,avoidance,0
2115,I was surprised to see Agoriv in yesterday's sample.,first,32,Agoriv causes Flembers.,Flembers causes Agoriv.,Agoriv,,Graduated College,143525,1709910001274,1709909857749,male,english,Agoriv,Flembers,6520347e3f8b9f93e3049369,65eb275a31bc0de6bc65420a,65eb1de69438b51c1c55a653,Flembers causes Agoriv.,120745,Agoriv is associated with Flembers.,first,observation,0
